Cod_ID,NOME_UDH,CODMUN6,NOME_MUN,ANO,IDHM,CleanEnergy,Mobility,AirQuality,Economy,Employment,Housing,Education,Healthcare
1355030802028,Jardim Bonfiglioli / Rio Pequeno,355030,São Paulo (SP),2000,0.841,10.0,,9.902376128200405,5.280696771097339,6.765055939062127,9.898151640890232,7.164404223227753,6.856060606060607
1355030802029,Jardim São Remo: Rua Cármine Lourenço Del Gaiso,355030,São Paulo (SP),2000,0.653,10.0,,9.726468962976607,1.8308592857220467,5.086884075220187,9.763296869105998,3.8009049773755663,2.689393939393942
1355030802030,Butantã : Keizo Ishihara / Escola Tecnica de Protese Dentaria Butanta S/C Ltd / Guarda Civil Metropolitana,355030,São Paulo (SP),2000,0.8,10.0,,9.856327132068522,4.290079579555463,6.698405141632947,9.85288570350811,6.546003016591251,6.174242424242422
1355030802031,Cidade Universitária,355030,São Paulo (SP),2000,0.818,10.0,,9.745809541352,4.449783612742787,6.73649131159248,9.733119577517918,7.134238310708899,6.28787878787879
1355030802032,Rio Pequeno : Centro de Educação Infantil Nossa Senhora da Assunção,355030,São Paulo (SP),2000,0.917,10.0,,9.936452385337999,8.411404649921359,8.038562247084029,9.934930215013203,8.672699849170439,7.765151515151514
1355030802033,Porto Seguro,355030,São Paulo (SP),2000,0.557,10.0,,9.142567692024313,0.8035055471497443,4.677457748155201,9.844398340248961,1.6138763197586736,1.2499999999999987
1355030802034,Cidade Universitária : Hospital Grupo de Socorristas Maria de Magdala / Hospital Vital Brasil / Hospital Instituto Butanta,355030,São Paulo (SP),2000,0.894,10.0,,9.896850248664578,6.284027801249441,8.885979528683649,9.887778196906828,8.47662141779789,7.083333333333332
1355030802035,Rio Pequeno : Condomínio Esmeralda / Supermercado Dia : Avenida Rio Pequeno,355030,São Paulo (SP),2000,0.783,10.0,,8.612083256585008,3.7660177528627163,6.09140680790288,8.6043002640513,6.440422322775264,5.795454545454543
1355030802036,Vila Progredior,355030,São Paulo (SP),2000,0.88,10.0,,9.949346104254925,5.928302794333325,7.650559390621283,9.948132780082986,8.17496229260935,7.007575757575756
1355030802037,Vila Sônia : Escola Estadual Professora Adalgiza Segurado da Silveira,355030,São Paulo (SP),2000,0.709,10.0,,9.663842328237244,2.8217821201244857,5.224946441323496,9.380422482082233,4.73604826546003,4.318181818181819
1355030802038,Vila Sônia : Escola Estadual Dona Ana Rosa de Araujo / Wise Up,355030,São Paulo (SP),2000,0.894,10.0,,9.896850248664578,6.284027801249441,8.885979528683649,9.894379479441719,8.47662141779789,7.083333333333332
1355030802039,Vila Sônia : Escola Estadual Professor Andronico de Mello,355030,São Paulo (SP),2000,0.894,10.0,,9.896850248664578,6.284027801249441,8.885979528683649,9.894379479441719,8.47662141779789,7.083333333333332
1355030802040,Portal do Morumbi : Edificio Villaggio Di Portofino,355030,São Paulo (SP),2000,0.653,10.0,,9.726468962976607,1.8308592857220467,5.086884075220187,9.670878913617502,3.8009049773755663,2.689393939393942
1355030802041,Paz ( Santo Amaro ),355030,São Paulo (SP),2000,0.555,8.681541582150093,,9.416098729047706,0.6443582477551401,3.6657938586050935,9.55865711052433,1.8401206636500753,0.3409090909090876
1355030802042,Jardim Jussara : Escola da Vila,355030,São Paulo (SP),2000,0.691,10.0,,9.805673236323447,2.21696546586823,5.389193049273985,9.763296869105998,4.705882352941177,3.6363636363636385
1355030802043,Jardim Jussara : Faculdade de Educação e Ciências Gerenciais de São Paulo,355030,São Paulo (SP),2000,0.762,10.0,,9.735678762202983,3.569600659321439,5.881932873125447,9.71708789136175,5.822021116138765,5.49242424242424
1355030802044,Vila Sônia : Shopping Butantã,355030,São Paulo (SP),2000,0.778,7.748478701825562,,9.601215693497883,3.9428855415835287,6.931682932635087,9.52187853640136,6.03318250377074,5.946969696969697
1355030802045,Jardim Bonfiglioli : Favela / Rua Sebastião Martins / Rua Roberto Valentino de Camargo,355030,São Paulo (SP),2000,0.608,9.817444219066932,,9.48977712285872,1.3164311761801015,6.455605808140918,9.609581290079216,2.895927601809955,1.6287878787878773
1355030802046,Jardim Adalgiza : Escola Municipal de Ensino Fundamental Conde Luiz Eduardo Matarazzo / Escola Municipal de Educação Infantil Oscar Pedroso Horta / Colegio Albert Sabin,355030,São Paulo (SP),2000,0.859,10.0,,9.944741204641739,5.4196091719469415,7.2101880504641755,9.953791022255752,7.782805429864254,6.856060606060607
1355030802047,Jardim Adalgiza : Rua Rui Amaral Lemos,355030,São Paulo (SP),2000,0.6,9.55375253549696,,9.662921348314605,1.2120605875223962,4.748869316829327,9.700113164843454,2.7601809954751144,1.3636363636363613
1355030802048,Jardim Maria do Carmo : Condomínio Residencial Belas Artes,355030,São Paulo (SP),2000,0.818,10.0,,9.745809541352,4.449783612742787,6.73649131159248,9.739720860052811,7.134238310708899,6.28787878787879
1355030802049,Jardim Maria do Carmo : Hospital Unidade Basica de Saude Jardim Jaqueline,355030,São Paulo (SP),2000,0.781,9.93914807302231,,9.856327132068522,3.8043759060124716,7.105451083075459,9.683138438325159,6.2895927601809944,5.795454545454543
1355030802050,Jardim Adalgiza : Av. Politécnica / Rua Joaquim Lapas de veigas / Companhia de Desenvolvimento Habitacional e Urbano Bloco I e II ( CDHU ),355030,São Paulo (SP),2000,0.608,9.817444219066932,,9.48977712285872,1.3164311761801015,6.455605808140918,9.594492644285173,2.895927601809955,1.6287878787878773
1355030802051,Jardim Adalgiza : Conjunto Residencial Ilha do Sol,355030,São Paulo (SP),2000,0.778,7.748478701825562,,9.601215693497883,3.9428855415835287,6.931682932635087,9.566201433421352,6.03318250377074,5.946969696969697
1355030802052,Rio Pequeno : Praça João Pereira Bringel / Condomínio Mont Sião,355030,São Paulo (SP),2000,0.777,10.0,,9.898692208509855,3.8794803726523748,6.369911925731968,9.87929083364768,6.0482654600301675,5.87121212121212
1355030802053,Jardim Adalgiza / Raposo Tavares : Avenida Prestes Maia,355030,São Paulo (SP),2000,0.691,10.0,,9.805673236323447,2.21696546586823,5.389193049273985,9.829309694454922,4.705882352941177,3.6363636363636385
1355030802054,Rio Pequeno : Escola Estadual Maria Luisa Monteiro da Cunha Bibliotecaria,355030,São Paulo (SP),2000,0.859,10.0,,9.944741204641739,5.4196091719469415,7.2101880504641755,9.951904941531499,7.782805429864254,6.856060606060607
1355030802055,Rio Pequeno : Santo Agostinho Associação / Creche São Francisco / Escola Municipal de Ensino Funfamental Professor Roberto Mange,355030,São Paulo (SP),2000,0.72,10.0,,9.771596979185853,2.758276421485189,4.365627231611522,9.691625801584307,5.248868778280543,4.204545454545457
1355030802056,Rio Pequeno : Escola Estadual Professor Daniel Paulo Verano Pontes,355030,São Paulo (SP),2000,0.803,10.0,,9.651869589242954,4.194357452982017,6.496072363722924,9.651075066012826,6.757164404223227,6.136363636363637
1355030802057,Rio Pequeno : Escola Municipal de Ensino Fundamental Ibrahim Nobre / Creche Mun Yvone Lemos de Almeida Fraga,355030,São Paulo (SP),2000,0.72,10.0,,9.771596979185853,2.758276421485189,4.365627231611522,9.764239909468126,5.248868778280543,4.204545454545457
1355030802058,Jardim Adalgiza / Rio Pequeno : Escola Estadual Samuel Klabin / Escola Estadual Professor Adolfino de Arruda Castanho,355030,São Paulo (SP),2000,0.739,10.0,,9.7531773807331,3.1289761524257385,5.374910735539159,9.771784232365144,5.505279034690799,4.8106060606060606
1355030802059,Rio Pequeno : Av. Pujais Sabate / Rua Raul Soares.,355030,São Paulo (SP),2000,0.608,9.817444219066932,,9.48977712285872,1.3164311761801015,6.455605808140918,9.609581290079216,2.895927601809955,1.6287878787878773
1355030802060,Rio Pequeno : Rua Vilar da Veiga,355030,São Paulo (SP),2000,0.691,10.0,,9.805673236323447,2.21696546586823,5.389193049273985,9.829309694454922,4.705882352941177,3.6363636363636385
1355030802061,Rio Pequeno : Av. Abilio Pereira de Almeida / Rua Engenheiro Willy Fischer,355030,São Paulo (SP),2000,0.638,10.0,,9.505433781543562,1.6238717212267866,4.67031659128779,9.510562052055828,3.619909502262444,2.121212121212124
1355030802062,Rio Pequeno : Escola Estadual Doutor Jose Americo de Almeida,355030,São Paulo (SP),2000,0.608,9.817444219066932,,9.48977712285872,1.3164311761801015,6.455605808140918,9.590720482836666,2.895927601809955,1.6287878787878773
1355030802063,Jardim João XXIII : Escola Estadual Joao XXIII,355030,São Paulo (SP),2000,0.691,10.0,,9.805673236323447,2.21696546586823,5.389193049273985,9.829309694454922,4.705882352941177,3.6363636363636385
1355030802064,Jardim Cambará : Escola de Educacao Infantil Passo A Passo S/C Ltda / Creche Nossa Senhora de Fatima,355030,São Paulo (SP),2000,0.745,10.0,,9.931847485724811,3.3738132423147786,6.03427755296358,9.935873255375329,5.414781297134239,5.151515151515148
1355030802065,Raposo Tavares : Escola Municipal de Ensino Fundamental Vila Munck / Milan Leilões,355030,São Paulo (SP),2000,0.608,9.817444219066932,,9.48977712285872,1.3164311761801015,6.455605808140918,9.509619011693701,2.895927601809955,1.6287878787878773
1355030802066,Jardim Cambará : Rua Artur Ferreira de Abreu,355030,São Paulo (SP),2000,0.608,9.817444219066932,,9.48977712285872,1.3164311761801015,6.455605808140918,9.609581290079216,2.895927601809955,1.6287878787878773
1355030802067,Jardim Cambará : Condomínio Residencial Império I,355030,São Paulo (SP),2000,0.798,10.0,,9.537668078835882,4.8909715817413915,6.31278267079267,9.526593738211997,5.852187028657618,6.590909090909092
1355030802068,Jardim Cambará : Rua Capivari Mirim,355030,São Paulo (SP),2000,0.781,9.93914807302231,,9.856327132068522,3.8043759060124716,7.105451083075459,9.867031308940023,6.2895927601809944,5.795454545454543
1355030802069,São Jorge Arpoador,355030,São Paulo (SP),2000,0.529,9.127789046653131,,7.751888008841408,0.41241157441473497,3.08736015234468,9.686910599773672,1.1915535444947214,0.18939393939393936
1355030802070,Jardim Cambará: Favela Serra Pelada,355030,São Paulo (SP),2000,0.529,9.127789046653131,,7.751888008841408,0.41241157441473497,3.08736015234468,9.670878913617502,1.1915535444947214,0.18939393939393936
1355030802071,Jardim Cambará : Cemitério Israelita do Butantã,355030,São Paulo (SP),2000,0.608,9.817444219066932,,9.48977712285872,1.3164311761801015,6.455605808140918,9.597321765371559,2.895927601809955,1.6287878787878773
1355030802072,Jardim Cambará : Escola Municipal de Ensino Fundamental Professora Eda Terezinha Chica Medeiros,355030,São Paulo (SP),2000,0.691,10.0,,9.898692208509853,2.365996274150572,6.277076886455606,9.904752923425123,4.600301659125189,3.7121212121212155
1355030802073,Jardim Cambará : Escola de Educação Infantil Fazendinha Encantada S/C Lt,355030,São Paulo (SP),2000,0.868,10.0,,9.813962055627188,6.46758475389218,6.5389193049274,9.844398340248961,7.224736048265461,7.121212121212118
1355030802074,Jardim Cambará : Escola Estadual Centro Atend Socioeduc Ao Adolescente Jatoba 28 UI / Escola Estadual Centro Atend Socioeduc Ao Adolescente Cedro UI,355030,São Paulo (SP),2000,0.801,10.0,,9.927242586111621,4.51130542115793,6.769816710307071,9.925499811391926,6.380090497737556,6.28787878787879
1355030802075,Mandioquinha,355030,São Paulo (SP),2000,0.6,9.55375253549696,,9.662921348314605,1.2120605875223962,4.748869316829327,9.529422859298379,2.7601809954751144,1.3636363636363613
1355030802076,Jardim Cambará : Escola Estadual Professor Luiz Cintra do Prado,355030,São Paulo (SP),2000,0.745,10.0,,9.931847485724811,3.3738132423147786,6.03427755296358,9.938702376461713,5.414781297134239,5.151515151515148
1355030802077,Jardim Cambará : Travessia Túlio Quintiliano / Conjunto Habitacional,355030,São Paulo (SP),2000,0.745,10.0,,9.931847485724811,3.3738132423147786,6.03427755296358,9.938702376461713,5.414781297134239,5.151515151515148
1355030802078,Jardim João XXIII : Cantinho Feliz do Jardim Paulo Vi,355030,São Paulo (SP),2000,0.529,9.127789046653131,,7.751888008841408,0.41241157441473497,3.08736015234468,9.686910599773672,1.1915535444947214,0.18939393939393936
1355030802079,Jardim João XXIII,355030,São Paulo (SP),2000,0.778,7.748478701825562,,9.601215693497883,3.9428855415835287,6.931682932635087,8.971142964918899,6.03318250377074,5.946969696969697
1355030802080,Jardim João XXIII : Rua Padre Pedro de Pedrosa,355030,São Paulo (SP),2000,0.608,9.817444219066932,,9.48977712285872,1.3164311761801015,6.455605808140918,9.578460958129009,2.895927601809955,1.6287878787878773
1355030802081,Raposo Tavares : Escola Municipal Cohab Raposo Tavares Creche Municipal,355030,São Paulo (SP),2000,0.72,10.0,,9.771596979185853,2.758276421485189,4.365627231611522,9.7736703130894,5.248868778280543,4.204545454545457
1355030802082,Raposo Tavares : Escola Tecnica Raposo Tavares ( ETEC ),355030,São Paulo (SP),2000,0.823,10.0,,9.78817461779333,4.71738506666956,7.100690311830519,9.673708034703887,7.028657616892911,6.477272727272729
1355030802083,Raposo Tavares : Escola Municipal de Educação Infantil Professor Benedicto Castrucci / Escola Municipal de Ensino Fundamental Professora Maria Alice Borges Ghion,355030,São Paulo (SP),2000,0.602,10.0,,9.659237428624056,1.2651138447046644,5.0368959771482995,9.718973972086003,2.7601809954751144,1.477272727272729
1355030802084,Uirapuru,355030,São Paulo (SP),2000,0.529,9.127789046653131,,7.751888008841408,0.41241157441473497,3.08736015234468,9.683138438325159,1.1915535444947214,0.18939393939393936
1355030802085,Jardim João XXIII : Creche Nossa Senhora de Nazare,355030,São Paulo (SP),2000,0.72,10.0,,9.771596979185853,2.758276421485189,4.365627231611522,9.7736703130894,5.248868778280543,4.204545454545457
1355030802086,Jardim João XXIII : Creche Sao Jose,355030,São Paulo (SP),2000,0.6,9.55375253549696,,9.662921348314605,1.2120605875223962,4.748869316829327,9.700113164843454,2.7601809954751144,1.3636363636363613
1355030802087,Jardim São Jorge I / Jardim São Jorge II,355030,São Paulo (SP),2000,0.6,9.55375253549696,,9.662921348314605,1.2120605875223962,4.748869316829327,9.700113164843454,2.7601809954751144,1.3636363636363613
1355030802088,Raposo Tavares : Escola Estadual Professor Oswaldo Walder,355030,São Paulo (SP),2000,0.658,10.0,,9.702523484988026,1.9703377143149867,4.53225422518448,9.685024519049415,3.7707390648567123,3.219696969696969
1355030802089,Jardim João XXIII : Escola Municipal de Ensino Fundamental Daisy Amadio Fujiwara / Escola Municipal Daisy Amadio Fujiwara,355030,São Paulo (SP),2000,0.745,10.0,,9.931847485724811,3.3738132423147786,6.03427755296358,9.936816295737456,5.414781297134239,5.151515151515148
1355030802090,Jardim Maria do Carmo : Escola Municipal de Ensino Medio Vianna Moog / Creche Sagrado Coracao de Jesus,355030,São Paulo (SP),2000,0.608,9.817444219066932,,9.48977712285872,1.3164311761801015,6.455605808140918,9.609581290079216,2.895927601809955,1.6287878787878773
1355030802091,Jardim Maria do Carmo : Jardim das Vertentes,355030,São Paulo (SP),2000,0.709,10.0,,9.663842328237244,2.8217821201244857,5.224946441323496,9.655790267823463,4.73604826546003,4.318181818181819
1355030802092,Jardim João XXIII : Jardim Amaralina,355030,São Paulo (SP),2000,0.629,9.61460446247465,,9.510959661079388,1.619974530973456,5.858129016900739,6.167483968313845,3.273001508295627,2.121212121212124
1355030803001,Paraisópolis,355030,São Paulo (SP),2000,0.529,10.0,,9.220850985448516,1.5805616828762814,5.165436800761725,9.620897774424748,0.2413273001508298,2.007575757575756
1355030803002,Vila Andrade,355030,São Paulo (SP),2000,0.913,10.0,,9.978817461779334,7.154356867322233,8.109973815758153,9.930215013202565,8.657616892911012,7.310606060606057
1355030803003,Vila Suzana,355030,São Paulo (SP),2000,0.821,10.0,,9.78080677841223,5.193379142079445,7.138776481790051,9.773670313089402,6.440422322775264,6.780303030303031
1355030803004,Capão Redondo : Estação Capão Redondo,355030,São Paulo (SP),2000,0.644,10.0,,9.419782648738256,2.0595948868033545,5.367769578671746,9.661448509996228,3.318250377073907,2.878787878787881
1355030803005,Adventista : Parque Santo Dias,355030,São Paulo (SP),2000,0.691,10.0,,9.805673236323447,2.21696546586823,5.389193049273985,9.816107129385138,4.705882352941177,3.6363636363636385
1355030803006,Capão Redondo : Ceu Capão Redondo,355030,São Paulo (SP),2000,0.649,10.0,,9.871983790753362,1.8981712045532007,4.78695548678886,9.885892116182575,3.680241327300152,2.651515151515151
1355030803007,Parque Arariba : Hospital Centro de Saude do Parque Regina / Hospital Unidade Basica de Saude Parque Arariba,355030,São Paulo (SP),2000,0.686,10.0,,9.428992447964635,2.345635914576972,5.931920971197333,9.426631459826481,4.4343891402714934,3.6363636363636385
1355030803008,Jardim Umarizal : Escola Estadual Professor Flavio Jose Osorio Negrini / Escola Estadual Doutor Helio Motta,355030,São Paulo (SP),2000,0.657,10.0,,9.807515196168726,1.78313312747452,6.288978814567959,9.84534138061109,4.102564102564104,2.5000000000000027
1355030803009,Campo Limpo : Companhia de Saneamento Básico do Estado de São Paulo ( SABESP ) / Conjunto Habitacional Lirio dos Vales,355030,São Paulo (SP),2000,0.745,10.0,,9.520169460305768,3.432945219799662,5.781956676981671,9.496416446623918,5.32428355957768,5.303030303030302
1355030803010,Jardim Mitsutani : Centro Educacional Unificado Cantos do Amanhecer,355030,São Paulo (SP),2000,0.649,10.0,,9.871983790753362,1.8981712045532007,4.78695548678886,9.892493398717466,3.680241327300152,2.651515151515151
1355030803011,Jardim Mitsutani : Escola Estadual Professor Moacyr de Castro Ferraz / Escola Estadual Fernando Gasparian,355030,São Paulo (SP),2000,0.798,10.0,,9.962239823171856,4.1047285837223875,6.553201618662225,9.957563183704263,6.666666666666668,6.06060606060606
1355030803012,Jardim São Bento I,355030,São Paulo (SP),2000,0.584,10.0,,9.73659974212562,1.1072536260086907,4.001428231373484,9.765182949830253,2.292609351432882,1.2499999999999987
1355030803013,Adventista : Hospital da Criança / Hospital e Maternidade Nossa Senhora de Lourdes,355030,São Paulo (SP),2000,0.633,7.444219066937113,,9.701602505065388,1.5742981038917736,5.8176624613187355,9.686910599773672,3.4992458521870295,2.007575757575756
1355030803014,Parque Fernanda : Escola Municipal de Educação Infanti Jardim Mitsutani,355030,São Paulo (SP),2000,0.637,10.0,,9.956713943636029,1.6620095756410045,5.612949297786242,9.94247453791022,3.5294117647058827,2.2348484848484866
1355030803015,Parque Fernanda : Escola Estadual Jardim Irene III,355030,São Paulo (SP),2000,0.631,10.0,,9.798305396942347,1.5592013918389989,4.722685074982148,9.519049415314976,3.2880844645550527,2.613636363636365
1355030803016,Pullman,355030,São Paulo (SP),2000,0.557,10.0,,9.142567692024313,0.8035055471497443,4.677457748155201,9.847227461335345,1.6138763197586736,1.2499999999999987
1355030803017,Jardim Umarizal : Escola Municipal de Ensino Fundamental Campo Limpo I,355030,São Paulo (SP),2000,0.584,10.0,,9.73659974212562,1.1072536260086907,4.001428231373484,9.766125990192378,2.292609351432882,1.2499999999999987
1355030803018,Jardim Mitsutani : Escola Estadual Fernando Gasparian,355030,São Paulo (SP),2000,0.646,10.0,,0.6465279056916555,1.4480998130121727,4.451321114020472,9.791588079969822,4.162895927601812,1.780303030303031
1355030803019,Santa Ifigênia,355030,São Paulo (SP),2000,0.566,9.127789046653131,,9.771596979185853,0.8110976436739591,3.753868126636516,9.519992455677103,1.9004524886877825,1.1363636363636362
1355030803020,Jardim Comercial : Condominio Parque dos Principes,355030,São Paulo (SP),2000,0.821,10.0,,9.78080677841223,5.193379142079445,7.138776481790051,9.709543568464731,6.440422322775264,6.780303030303031
1355030803021,Comunidade Jardim Das Palmas,355030,São Paulo (SP),2000,0.653,10.0,,9.726468962976607,1.8308592857220467,5.086884075220187,9.763296869105998,3.8009049773755663,2.689393939393942
1355030803022,Vila Suzana : Estação Vila Das Belezas,355030,São Paulo (SP),2000,0.821,10.0,,9.78080677841223,5.193379142079445,7.138776481790051,9.775556393813655,6.440422322775264,6.780303030303031
1355030803024,Chácara Santo Antônio : Estação João Dias,355030,São Paulo (SP),2000,0.631,10.0,,9.798305396942347,1.5592013918389989,4.722685074982148,9.848170501697473,3.2880844645550527,2.613636363636365
1355030803025,Olaria,355030,São Paulo (SP),2000,0.584,10.0,,9.73659974212562,1.1072536260086907,4.001428231373484,9.735948698604298,2.292609351432882,1.2499999999999987
1355030803026,Vila Praia,355030,São Paulo (SP),2000,0.566,9.127789046653131,,9.771596979185853,0.8110976436739591,3.753868126636516,9.766125990192378,1.9004524886877825,1.1363636363636362
1355030803027,Vila Suzana : Hospital Posto de Atendimento A Saude,355030,São Paulo (SP),2000,0.821,10.0,,9.78080677841223,5.193379142079445,7.138776481790051,9.752923425122596,6.440422322775264,6.780303030303031
1355030803028,Vila Andrade : Escola Estadual Luis Gonzaga Travassos da Rosa,355030,São Paulo (SP),2000,0.667,9.91886409736307,,9.774359918953767,1.8450206064763852,4.3513449178766965,9.768955111278764,4.193061840120664,3.295454545454546
1355030803029,Parque Arariba : Rua Marcio Akira Miura / Condominio Vila de Cascais,355030,São Paulo (SP),2000,0.657,10.0,,9.78080677841223,2.0729536085178095,5.355867650559393,9.770841192003017,3.634992458521871,3.4090909090909083
1355030803030,Araribá,355030,São Paulo (SP),2000,0.646,10.0,,0.6465279056916555,1.4480998130121727,4.451321114020472,8.409090909090908,4.162895927601812,1.780303030303031
1355030803031,Caruza,355030,São Paulo (SP),2000,0.566,9.127789046653131,,9.771596979185853,0.8110976436739591,3.753868126636516,9.765182949830253,1.9004524886877825,1.1363636363636362
1355030803032,Morro da Lua,355030,São Paulo (SP),2000,0.635,7.6064908722109426,,9.484251243322896,1.69858174351122,4.087122113782433,9.459637872500942,3.4238310708898956,2.2348484848484866
1355030803033,Jardim Mitsutani : Av. Carlos Lacerda,355030,São Paulo (SP),2000,0.566,9.127789046653131,,9.771596979185853,0.8110976436739591,3.753868126636516,9.755752546208978,1.9004524886877825,1.1363636363636362
1355030803034,Jardim Mitsutani : Escola Estadual Professora Nair Hiroko Konno Hashimoto,355030,São Paulo (SP),2000,0.607,9.33062880324544,,9.652790569165594,1.297652856796361,4.570340395144014,9.714258770275368,2.7149321266968336,2.1969696969696955
1355030803035,Capelinha,355030,São Paulo (SP),2000,0.573,10.0,,9.71725916375023,1.0825793415704388,3.670554629850036,9.795360241418331,1.9909502262443437,1.0606060606060592
1355030803036,Parque Fernanda : Escola Estadual Professor Cesar Yasigi,355030,São Paulo (SP),2000,0.613,9.71602434077079,,9.623319211641189,1.2756147108703888,3.7967150678409913,9.757638626933234,2.971342383107089,2.1590909090909096
1355030803037,Parque Fernanda : Creche Santa Terezinha,355030,São Paulo (SP),2000,0.56,10.0,,9.286240559955793,0.7217456530780542,3.694358486074745,9.642587702753676,1.9457013574660635,0.45454545454545553
1355030803038,Parque Fernanda : Favela do Estado / Favela da Irene,355030,São Paulo (SP),2000,0.566,9.127789046653131,,9.771596979185853,0.8110976436739591,3.753868126636516,9.757638626933234,1.9004524886877825,1.1363636363636362
1355030803039,Parque Fernanda : Escola Municipal Maria Rita Lopes Pontes / Irmã Dulce,355030,São Paulo (SP),2000,0.557,10.0,,9.142567692024313,0.8035055471497443,4.677457748155201,9.133345907204829,1.6138763197586736,1.2499999999999987
1355030803040,Adventista : Escola Estadual Professora Maud Sa de Miranda Monteiro / Escola Estadual Jardim São Bento III,355030,São Paulo (SP),2000,0.614,10.0,,9.628845091177013,1.2714314318094742,4.775053558676507,9.806676725763863,3.031674208144797,2.083333333333333
1355030803041,Adventista : Escola Estadual Yoshio Ninomiya,355030,São Paulo (SP),2000,0.691,10.0,,9.805673236323447,2.21696546586823,5.389193049273985,9.824594492644284,4.705882352941177,3.6363636363636385
1355030803042,Adventista : Rua Antônio Alzelino Guerra,355030,São Paulo (SP),2000,0.633,7.444219066937113,,9.701602505065388,1.5742981038917736,5.8176624613187355,9.699170124481327,3.4992458521870295,2.007575757575756
1355030803043,Adventista : Escola Municipal de Ensino Fundamental Jose Olympio Pereira Filho / Escola Estadual Professora Maud Sá de Miranda Monteiro,355030,São Paulo (SP),2000,0.646,10.0,,9.71725916375023,1.7355596656797492,5.060699833373006,9.806676725763863,3.5595776772247367,3.03030303030303
1355030803044,Capão Redondo : Escola Estadual Martinho da Silva / Escola Estadual Professor Leopoldo Santana,355030,São Paulo (SP),2000,0.657,10.0,,9.78080677841223,2.0729536085178095,5.355867650559393,9.843455299886836,3.634992458521871,3.4090909090909083
1355030803045,Capão Redondo : Shopping Campo Limpo,355030,São Paulo (SP),2000,0.821,10.0,,9.78080677841223,5.193379142079445,7.138776481790051,9.773670313089402,6.440422322775264,6.780303030303031
1355030803046,Vera Cruz II / Vera Cruz I,355030,São Paulo (SP),2000,0.584,10.0,,9.73659974212562,1.1072536260086907,4.001428231373484,9.784043757072801,2.292609351432882,1.2499999999999987
1355030803047,Jardim Pirajussara,355030,São Paulo (SP),2000,0.584,10.0,,9.73659974212562,1.1072536260086907,4.001428231373484,9.784043757072801,2.292609351432882,1.2499999999999987
1355030803048,Jardim Umarizal : Hospital Unidade Umarizal,355030,São Paulo (SP),2000,0.745,10.0,,9.520169460305768,3.432945219799662,5.781956676981671,9.497359486986044,5.32428355957768,5.303030303030302
1355030803049,Parque Arariba : Condominio Parque das Arvores,355030,São Paulo (SP),2000,0.745,10.0,,9.520169460305768,3.432945219799662,5.781956676981671,9.508675971331575,5.32428355957768,5.303030303030302
1355030803050,Parque Fernanda : Escola Municipal de Ensino Fundamental Professora Maria Rita de Cassia Pinheiro Simoes Braga,355030,São Paulo (SP),2000,0.646,10.0,,0.6465279056916555,1.4480998130121727,4.451321114020472,9.828366654092797,4.162895927601812,1.780303030303031
1355030803051,Campo de Fora II,355030,São Paulo (SP),2000,0.592,9.675456389452341,,9.006262663473933,1.30365626991878,3.5681980480837905,9.503017729158806,2.337858220211162,1.6287878787878773
1355030803052,Capão Redondo : Escola Municipal de Ensino Fundamental Gianfrancesco Guarnieri,355030,São Paulo (SP),2000,0.657,10.0,,9.78080677841223,2.0729536085178095,5.355867650559393,9.84534138061109,3.634992458521871,3.4090909090909083
1355030803053,Capão Redondo : Faculdade Sequencial,355030,São Paulo (SP),2000,0.821,10.0,,9.78080677841223,5.193379142079445,7.138776481790051,9.767069030554508,6.440422322775264,6.780303030303031
1355030803054,Jardim Umarizal : Escola Estadual Nipo Brasileira,355030,São Paulo (SP),2000,0.657,10.0,,9.78080677841223,2.0729536085178095,5.355867650559393,9.782157676348547,3.634992458521871,3.4090909090909083
1355030803055,Sabim,355030,São Paulo (SP),2000,0.584,10.0,,9.73659974212562,1.1072536260086907,4.001428231373484,9.784043757072801,2.292609351432882,1.2499999999999987
1355030803056,Campo de Fora IV,355030,São Paulo (SP),2000,0.574,9.249492900608512,,8.760361024129676,1.13324575077306,4.0418947869554875,9.442663145982648,1.9457013574660635,1.2878787878787898
1355030803057,Clarice / Francisco de Abreu,355030,São Paulo (SP),2000,0.566,9.127789046653131,,9.771596979185853,0.8110976436739591,3.753868126636516,9.751980384760468,1.9004524886877825,1.1363636363636362
1355030803058,Jardim Umarizal : Jardim Reboucas Creche Municipal,355030,São Paulo (SP),2000,0.653,9.79716024340772,,9.132436912875297,2.0091310023217233,3.6110449892882652,9.126744624669938,3.6953242835595783,2.7651515151515134
1355030803059,Jardim Morro Oriente,355030,São Paulo (SP),2000,0.529,9.91886409736307,,9.789095597715967,0.719027788099307,3.76815044037134,9.874575631837041,0.9502262443438915,0.4166666666666644
1355030803060,Jardim Olinda II,355030,São Paulo (SP),2000,0.584,10.0,,9.73659974212562,1.1072536260086907,4.001428231373484,9.784043757072801,2.292609351432882,1.2499999999999987
1355030803061,Jardim Mitsutani : Escola Estadual Dib Audi / Escola Estadual Kennedy Presidente,355030,São Paulo (SP),2000,0.821,10.0,,9.78080677841223,5.193379142079445,7.138776481790051,9.775556393813655,6.440422322775264,6.780303030303031
1355030803062,Parque Arariba : Condominio California,355030,São Paulo (SP),2000,0.745,10.0,,9.520169460305768,3.432945219799662,5.781956676981671,9.508675971331575,5.32428355957768,5.303030303030302
